"FSC-A","SSC-A","CCR6","CCR7","CD11c","CD127","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","FoxP3","HLA-DR","RORyt","T-bet"
1.83026e+06,644131,-1722.89,686.298,-1213.32,749.127,16866.7,14047.3,2717.35,-603.907,38593.5,39430.1,-30.9075,1845.7,-82.9723,865.889,1385.95,11223.1
1.73215e+06,464757,-3361.79,856.119,409.172,1462.03,7229.03,3183.95,858.818,-454.106,35674.9,22241.4,-1921.45,1862.83,1198.23,998.854,-276.473,6309.72
1.21714e+06,634692,-2763.35,1218.92,-698.723,1851.36,18207.3,8650.94,27381.6,-1053.76,81376.6,-1037.47,10416.2,1394.53,11.1332,1698.93,1963.59,12744.3
1.67967e+06,539587,-6969.67,8889.05,-145.221,3520.72,7895.7,6938.36,973.713,-66.3464,1733.92,12919.4,-723.166,-630.873,-726.229,184.299,2165.62,7582.26
1.51187e+06,460739,-1089.86,263.146,460.982,-378.643,13469.8,22665.9,8307.21,-20.8595,1268.35,9995.57,-346.571,287.514,-100.549,2086.83,96.3345,11559.1
1.44656e+06,538316,-617.198,36.4321,-1059.64,11832.8,10471.5,12514.7,82.9467,-220.331,521.753,21610,-494.726,1493.36,-77.7082,2323.73,1113.25,14485.9
1.26685e+06,726096,-1743.4,-118.516,-214.09,11048.8,11554.3,1082.79,4061,106.401,46695.6,21832.9,2151.88,758.026,-371.397,114.244,-188.31,5686.44
1.70432e+06,401963,-122.042,410.057,-275.268,2346.84,9620.18,-81.9156,2025.57,421.415,19488.5,11943.9,122.163,676.955,-328.512,-284.147,6059.33,3114.13
1.55542e+06,491276,-2079.94,13315.8,-48.1406,6442.87,9306.05,6512.92,1726.1,307.406,-511.544,-131.218,1714.87,-173.383,-100.712,189.741,2712.06,10258.1
1.73099e+06,246228,-2157.53,38.2654,335.109,-503.001,6188.39,32817.8,1368.58,35.4797,15735.7,7339.89,570.586,1062.67,-7.68143,1809.86,-30.9772,3120.67
1.49559e+06,563142,-2872.3,752.186,-41.6417,984.542,9066.91,191260,759.679,768.008,32604,-511.056,172.41,786.916,468.628,-48.5635,685.068,3153.07
1.51644e+06,314368,-2006.84,3706.18,-188.179,3800.6,6816.18,38207,13.0467,-919.216,243.765,1028.89,1300.44,2636.97,-667.117,510.79,-500.926,1407.74
1.33639e+06,243052,802.474,554.936,-295.641,10704.1,3194.1,36973.9,-63.7316,-286.402,289.654,1781.19,-967.382,40.2823,153.972,-68.6455,603.569,893.866
1.7217e+06,410822,-2914.72,3252.21,189.546,160.669,12331.9,74286.1,2022.21,81597.6,43020.8,-204.396,-370.893,4094.56,-409.01,-1199.44,3251.04,2618.66
2.01733e+06,356215,-3894.46,785.966,536.215,599.147,13009.7,2549.17,8.26188,-341.309,47672.4,3313.46,-461.132,1465.9,-660.216,-28.79,1783.31,8652.34
