"FSC-A","SSC-A","CCR6","CCR7","CD11c","CD127","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","FoxP3","HLA-DR","RORyt","T-bet"
1.72526e+06,370758,-2828.12,14400.6,56.3146,29007.4,16318.2,-276.942,-980.169,-894.975,263.496,86.275,1366.21,-1399.89,227.543,-128.42,2606.46,3071.74
1.49253e+06,240438,-1362.8,12177.6,-468.423,5370.03,8834.37,2656.8,-179.619,-139.512,-118.769,-51.8361,-519.283,-656.564,-355.153,1374.66,2551.07,2085.79
1.63434e+06,376942,-224.85,6184.23,-178.301,9299.62,16438.7,265.198,8154.13,-1020.8,1512.63,377.615,1370.8,510.781,58.8583,7666.76,3457.98,2324.03
1.57618e+06,492556,-2025.12,4546.36,-198.941,16297.6,-453.779,11043.3,16183.2,-865.17,563.672,-254.289,2962.76,-996.496,-85.3878,1540.54,1608.38,13049.5
1.27892e+06,274809,-1458.02,27652.1,-241.329,16851.3,11316.8,117617,433.626,466.408,815.561,-436.466,1689.86,-406.602,-819.314,483.157,192.304,764.109
1.67367e+06,461950,-1752.75,62.0252,-1480.98,1243.4,14105.8,3220.54,49171,-634.491,27452.6,-414.786,965.089,1510.84,-152.389,6128.03,996.272,6281.41
1.76017e+06,394145,-3764.22,4625.85,-183.324,1089.24,11036.1,244.03,-568.833,-522.846,27381.8,18252.2,2330.49,-1774.67,4280.21,2161.32,3383.73,9150.84
1.39428e+06,352524,-4104.46,5080.95,-461.126,3397.84,13980.1,3851.16,-767.888,-667.795,33384.4,160.072,463.057,-939.111,501.273,-895.782,1868.41,6490.62
1.31745e+06,358939,1733.35,21319.1,-275.925,46416.1,15675.4,2326.01,959.269,-13.7928,795.871,-1449.74,876.377,318.606,-617.886,903.704,1746.01,967.168
1.97351e+06,636109,-1089.63,2065.09,-706.078,27150.4,44420.2,684.389,11115.8,286.682,54812.7,-450.417,-285.708,1440.68,1070.17,3437.49,3348.22,6917.11
1.50385e+06,386471,-1569.19,7987.42,-258.438,16313.2,21499,2947.22,-560.943,869.282,325.263,-343.843,1195.78,-197.672,-589.475,1495.75,3729.3,1615.56
1.94968e+06,450613,-3019.1,-474.255,-800.365,2058.16,31289.8,10115.4,67.4772,-852.97,48685.4,-1449.53,1962.63,2051.25,169.749,3106.63,3187.05,18585.6
1.47524e+06,505559,-2286.52,580.058,-583.474,-909.599,21094.2,18726.6,1364.23,-102.073,3380.38,-398.608,765.109,729.674,86.8291,8860.25,2483.95,61891.1
1.31496e+06,538641,-2761.97,1883.47,248.428,360.604,14150.2,2746.3,15522.4,-685.848,41387.6,-1150.68,16338.6,420.338,-325.843,972.707,2891.56,18568.8
1.29701e+06,392371,-3851.78,-43.2906,-1189.07,19156.3,23394.9,4456.28,35988.4,-257.6,9722.52,-165.754,793.806,-466.775,654.922,759.326,3343.16,7258.56
1.28071e+06,235687,-1107.93,9723.24,-1096.13,10793.2,14216.9,53666.7,282.478,-434.056,3477,-330.196,3047.23,133.363,193.959,2109.45,980.609,286.952
1.8251e+06,505085,416.745,10252.1,-473.178,49604.8,17618.2,4731.05,1708.77,-1060.85,1733.55,-279.567,23673.5,-551.01,-118.806,-119.391,2179.75,2375.75
1.3965e+06,366964,2652.01,11782.7,-1622.03,19610.3,12186.1,1740.08,2350.19,-520.991,1072.61,1601.61,1819,862.135,-213.873,-55.6328,3475.8,1714.68
1.99347e+06,379127,-2096.47,-614.518,-838.279,1432.57,13536.5,6249.25,5598.02,-50.6701,42403.2,654.738,977.287,2511.51,328.639,1190.07,3660.73,4524.61
1.81459e+06,444637,-4003.76,1354.64,-1136,1617.61,20345.2,3630.27,17589.1,-358.364,2647.18,897.323,227.831,-1069.25,-444.632,3849.29,1927.61,19717.6
1.91007e+06,399330,-2106.47,-852.847,-1468.22,2448.86,21112.5,1441.4,1616.83,-1402.71,51535.6,1020,1305.95,53.0323,376.795,-475.651,3961.07,16241.3
1.386e+06,384096,-3535.55,652.426,-302.063,4092.18,17664.9,2777.8,61404.5,1630.22,11645.9,867.481,2666.87,2755.56,-256.81,5782.06,33.5557,22010.4
1.73689e+06,473743,-2661.43,1115.48,-352.889,3877.15,8762.67,251.553,138.135,181.931,9247.1,42.3268,1480.04,462.599,843.679,2986.78,1789.54,15486.2
1.60552e+06,408262,-2203.54,1295.86,-506.215,18951,16485.1,266.461,19357.3,-762.29,40982.7,-84.2878,-814.459,1654.44,-277.879,-329.683,3836.12,6125.82
1.73045e+06,337317,-2746.74,855.594,395.733,94.3725,19142.9,1035.96,7354.86,-423.392,41877.1,314.143,948.294,704.638,-581.664,6760.54,2520.87,11464.3
1.87687e+06,512569,-2332.65,62.7342,-674.125,1166.28,12933,844.465,15925.8,1536.72,30088.6,-243.801,3531.6,901.295,-163.197,7091.42,4373.35,21214.7
1.7219e+06,319436,-2597.63,3354.84,-403.667,5399.22,17514.5,1073.55,3248.48,-325.979,227.409,-1540.02,841.651,489.99,-532.02,591.076,2881.16,9529.29
2.16067e+06,406483,-3078.52,421.495,590.508,1709.04,14500.5,5920.36,25241.9,383.99,19953.8,-6.99817,-728.444,1313.92,-100.356,3318.64,4592.53,25269.1
1.56084e+06,383524,-3486.07,2943,449.779,4510.29,16292.4,8344.87,23486.9,2559.77,14119.6,1394.5,-1469.62,778.02,-61.7055,27122.6,2580.29,19108.2
1.77033e+06,262650,-1355.18,24642.6,25.6328,5660.65,13448.6,14810.5,-810.26,-212.97,230.374,-191.315,1314.74,209.194,-773.734,-904.74,2363.98,699.654
2.02731e+06,358281,-1086.41,562.432,-1110.97,10793,12618,1940.19,22053.7,-535.733,32469,332.457,-54.5142,41.6112,387.005,1593.99,2750.69,15829.4
1.48073e+06,682756,-2207.6,1737.27,-205.936,8932.48,25642.1,3022,3531.7,-276.618,16054.7,51.009,2509.09,-334.516,-702.084,3235.34,3502.48,6840.38
1.79973e+06,343849,-1514.21,9520.73,246.421,3369.46,14596.4,30667.5,235.727,-368.326,865.734,530.227,1965.85,478.244,48.2116,-242.746,2075.69,3306.17
1.77044e+06,312025,-845.451,12296,-231.205,19403.5,16192.2,55712.9,6366.82,96.1074,889.802,-180.098,-326.466,-2194.1,8.92057,-161.75,2468.84,1358.02
1.80842e+06,398971,-428.793,12107.1,-1609.85,14823.2,17191.6,6535.91,147.105,-785.617,592.344,28.6698,-77.6305,99.653,-166.013,-208.772,4280.51,1478.74
1.42719e+06,277112,-1595.66,14057.4,298.254,2747.63,9566,527.48,1393.38,-288.792,-31.9834,-486.986,913.983,-911.952,-532.418,2884.97,873.997,1079.29
