"FSC-A","SSC-A","CCR6","CCR7","CD11c","CD127","CD16","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","NKp46","RORyt","T-bet"
2.03464e+06,394359,-1172.19,470.467,4733.48,-367.919,4651.45,-812.058,485716,1501.57,147606,24451.8,524.993,6586.27,6902,2001.72,-8103.44,1545.47
1.45467e+06,753407,822.959,136.279,5609.96,1919.84,843.842,-284.544,150489,37928.6,302736,27519.4,604.946,57480.3,7153.46,6378.59,-269.531,17686.9
1.26254e+06,583114,-23783.2,150.308,6491.79,716.861,343775,555.514,571325,2.66608,1348.44,14468.2,-192.04,32818,3698.53,1911.38,11670.6,57755.8
1.58782e+06,678020,-2885.03,-131.806,10574.6,-302.121,-188.304,-448.506,260452,8411.42,188156,38121.9,1401.55,39281.7,4263.87,1693.56,271.216,4868.53
1.54288e+06,892851,-5348.85,775.446,-67.6366,-594.37,542.347,506.697,392689,7338.04,45976.2,11408.5,503.81,31624.4,1455.92,571.358,8475.26,29332.3
1.52732e+06,353701,-3483.17,494.31,3321.4,-275.245,1961.9,-2305.99,600580,733.669,2177.63,17334.1,547.088,17362.3,-1881.38,1436.32,-8057.73,54095.2
1.35189e+06,567958,-2616.45,792.971,757.503,-108.38,210.809,-319.842,136913,1068.48,93309.8,12770.5,1176.09,37217.7,7698.43,3780.53,2211.24,3224.67
1.36079e+06,405535,-2964.71,678.894,2791.94,293.606,286.222,-1376.41,215447,3921.03,83846.5,8623.16,559.424,23376.4,14038.6,1260.53,3849.88,685.713
1.66473e+06,1.06818e+06,-679.272,2705.49,-774.397,-810.416,-58.018,-706.74,1761.34,3999.88,2697.73,135.901,1050.11,-522.132,1270.67,1174.21,-281.14,1162.02
2.23037e+06,1.08919e+06,-1727.65,870.41,8324.91,1386.43,2233.09,-1050.43,623571,1141.47,72387.7,16315.2,479.75,16146.4,26871,117.846,-1734.51,1895.56
1.41816e+06,708968,-3015.83,17.1972,4816.1,-792.661,2118.6,1175.55,661815,6158.91,70860.9,25960.9,813.712,31126.2,9357.71,6074.16,4974.14,2455.13
1.34274e+06,290114,-972.886,-719.848,524.1,-67.1828,-391.765,-973.481,120743,7470.77,50274.7,9758.21,181.01,4239.25,11858.4,46.4283,57.7364,3403.82
1.45545e+06,1.00581e+06,-2440.95,-99.5996,2713.39,2085.06,-155.196,-609.4,33113.1,16293.1,188708,32208.7,15.4757,26795.8,5547.59,736.043,2733.17,7720.17
1.94504e+06,1.28503e+06,-2136.62,73303.6,-372.094,2602.08,988.467,20824.1,158.133,3.08562,2549.2,1090.61,782.584,769.254,-425.263,-319.054,6901.23,1222.35
1.294e+06,607006,-9821.76,170.376,5360.23,-1154.25,395099,-4162.02,503308,2089.37,3524.56,24589.4,-332.427,28260.7,-706.874,-104.254,-170.986,44398.3
1.73493e+06,999812,-1948.42,1219.88,2742.78,625.49,2478.11,-829.505,35001.5,40380.3,202187,22560.5,66.6536,32669.1,6319.96,5288.76,4817.91,10501.7
