"FSC-A","SSC-A","DC-SIGN","HLA-DR","CD56","CD45","CCR6","CD45RA","CD4","CD69","CD8a","FoxP3","CD16","CD14","CD49a","CD163","CD3","CCR7","RORyt","T-bet","NKp46","CD11c","CD127","CD86","CD20","Eomes","Time"
2.50001e+06,1.31538e+06,-1480.94,186002,156600,32602.4,43.9859,948.169,6848.98,445.999,-1163.19,453.398,-270.232,8660.03,8342.27,-311.544,765.492,916.189,8900.36,1865.03,217.769,437.928,-640.329,2356.34,767.301,715.289,1.4971
1.89026e+06,2.30974e+06,-2622.17,307702,18603.5,68816.2,-801.755,-102.623,3797.23,3016.7,-1420.56,1039.21,7189.23,145946,16815.9,5333.91,1743.67,4704.59,5559.1,1609.07,377.983,49792.9,1185.29,6873.55,-1136.09,2240.46,1.50628
1.37602e+06,421331,-1201.74,64.6284,-785.023,63858.2,-389.073,401.13,15764.8,23657.2,467.471,80.8172,-172.99,613.365,28626.3,-213.628,60873.1,-810.957,3608.43,3422.45,-55.9717,-1258.44,815.698,-145.051,377.376,-420.808,1.52095
2.13226e+06,1.78437e+06,2440.89,56003.7,39132,93111.2,-174.922,10820.5,-110.553,1555.44,2902.28,1339.24,3983.47,47810.5,421.75,6625.1,1467.51,-1132.9,6291,521.234,-168.889,14879.2,2165.11,18476.7,-37.178,2334.94,1.52194
1.70304e+06,1.31537e+06,-1137,105620,11444.4,9304.17,2129.34,85.3221,688.709,407.047,-221.59,646.514,-5.86752,1513,1499.6,-119.812,508.052,-1860.44,4203.38,1670.29,-212.034,-379.537,194.687,912.252,-413.95,1049.48,1.53262
1.4865e+06,688037,11661.3,104725,3849.12,26341.7,-1190.29,7816.89,-1172.2,-224.864,1649.46,-54.3602,-946.392,18908.5,2752.49,253.998,1077.63,2450.2,2110.44,449.801,-868.833,5322.48,1153.24,3435.49,-90.9629,5100.94,1.54608
1.33529e+06,642649,-725.953,4334.84,611.65,61782.6,-2349.75,21128.9,-254.397,53002.3,174909,143.942,380.389,642.264,36584.5,1441.37,46260.5,1672.03,973.648,13751.9,946.208,-498.397,-162.207,22893,-66.6595,912.366,1.56155
1.88328e+06,1.05206e+06,1838.64,360723,10006.7,22894.7,-451.572,1085.55,656.844,-808,4082.55,-34.3306,-1029.36,20927,895.161,2022.48,234.493,-4266.83,3238.11,76.6667,-1077.5,2733.37,-1860.71,802.695,1557.5,-897.953,1.5809
1.78444e+06,1.49595e+06,-3883.42,681329,158125,72458.8,-2323.57,-450.043,-588.826,1914.44,-3088.36,-729.704,-3515.07,65453.1,11549.4,7951.38,102.24,11734,1517.56,1192.46,-2554.02,10497.3,658.022,19956.6,-457.039,388.656,1.60674
1.5587e+06,1.22568e+06,21028.6,136957,33576.1,74293.8,-3683.05,23977.2,-1014.69,59.9943,1559.53,2562.09,1580.71,78371.3,1423.59,14512.9,5733.25,-1175.72,12364.1,989.049,3265.13,12136.7,5634.55,16058.3,598.96,8692.57,1.6635
